file,class,type,cbo,lcom
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\ServiceManager.java,com.google.common.util.concurrent.ServiceManager$Listener,innerclass,1,6
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\ForwardingTable.java,com.google.common.collect.ForwardingTable,class,11,253
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\graph\StandardImmutableDirectedGraphTest.java,com.google.common.graph.StandardImmutableDirectedGraphTest,class,8,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\collect\testing\features\FeatureUtilTest.java,com.google.common.collect.testing.features.FeatureUtilTest$5Tester,innerclass,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\benchmark\com\google\common\primitives\UnsignedLongsBenchmark.java,com.google.common.primitives.UnsignedLongsBenchmark,class,5,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ForwardingSortedSetTest.java,com.google.common.collect.ForwardingSortedSetTest$StandardImplForwardingSortedSet,innerclass,3,103
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\SynchronizedTableTest.java,com.google.common.collect.SynchronizedTableTest,class,5,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\base\BenchmarkHelpers.java,com.google.common.base.BenchmarkHelpers$SampleMatcherConfig,enum,1,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\Sets.java,com.google.common.collect.Sets$UnmodifiableNavigableSet,innerclass,12,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\MapTestSuiteBuilder.java,com.google.common.collect.testing.MapTestSuiteBuilder,class,47,55
C:\JavaProjects\guava-master\guava-master\guava-gwt\test\com\google\common\GuavaTestsEntryPoint.java,com.google.common.GuavaTestsEntryPoint,class,1,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\testing\anotherpackage\ForwardingWrapperTesterTest.java,com.google.common.testing.anotherpackage.ForwardingWrapperTesterTest$ChainingCalls,interface,2,1
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ImmutableBiMapTest.java,com.google.common.collect.ImmutableBiMapTest$Anonymous1,anonymous,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\FuturesTest.java,com.google.common.util.concurrent.FuturesTest$CallerClass2,innerclass,3,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\FuturesTest.java,com.google.common.util.concurrent.FuturesTest$CallerClass1,innerclass,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\hash\HashCodeTest.java,com.google.common.hash.HashCodeTest,class,9,562
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\ClosingFuture.java,com.google.common.util.concurrent.ClosingFuture$Combiner5$AsyncClosingFunction5,interface,10,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\collect\testing\IteratorTesterTest.java,com.google.common.collect.testing.IteratorTesterTest$Anonymous11$Anonymous12$Anonymous13,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\collect\testing\IteratorTesterTest.java,com.google.common.collect.testing.IteratorTesterTest$Anonymous11$Anonymous12$Anonymous14,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\collect\testing\MinimalSetTest.java,com.google.common.collect.testing.MinimalSetTest$Anonymous1,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\Maps.java,com.google.common.collect.Maps$FilteredEntryMap$KeySet,innerclass,9,15
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\CycleDetectingLockFactory.java,com.google.common.util.concurrent.CycleDetectingLockFactory$CycleDetectingLock,interface,1,1
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\ForwardingBlockingQueueTest.java,com.google.common.util.concurrent.ForwardingBlockingQueueTest,class,4,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\ClosingFuture.java,com.google.common.util.concurrent.ClosingFuture$ClosingFunction,interface,5,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\collect\testing\features\FeatureUtilTest.java,com.google.common.collect.testing.features.FeatureUtilTest$7Tester,innerclass,2,0
C:\JavaProjects\guava-master\guava-master\android\guava-testlib\src\com\google\common\collect\testing\TestsForSetsInJavaUtil.java,com.google.common.collect.testing.TestsForSetsInJavaUtil$Anonymous12$Anonymous13,anonymous,0,1
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ImmutableSetMultimapTest.java,com.google.common.collect.ImmutableSetMultimapTest$ImmutableSetMultimapCopyOfEntriesGenerator,innerclass,4,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\io\SourceSinkFactories.java,com.google.common.io.SourceSinkFactories$FileCharSinkFactory,innerclass,4,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\ForwardingObjectTester.java,com.google.common.util.concurrent.ForwardingObjectTester$Anonymous1,anonymous,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\hash\HashingOutputStreamTest.java,com.google.common.hash.HashingOutputStreamTest,class,8,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\base\Defaults.java,com.google.common.base.Defaults,class,4,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\OrderingTest.java,com.google.common.collect.OrderingTest$OrderingMutation$Anonymous2,anonymous,3,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\OrderingTest.java,com.google.common.collect.OrderingTest$OrderingMutation$Anonymous3,anonymous,3,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\OrderingTest.java,com.google.common.collect.OrderingTest$OrderingMutation$Anonymous4,anonymous,3,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\testing\NullPointerTesterTest.java,com.google.common.testing.NullPointerTesterTest$OverridesEquals,innerclass,1,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\google\MultimapTestSuiteBuilder.java,com.google.common.collect.testing.google.MultimapTestSuiteBuilder$AsMapGenerator,innerclass,13,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ImmutableListMultimapTest.java,com.google.common.collect.ImmutableListMultimapTest$StringHolder,innerclass,1,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\collect\testing\HelpersTest.java,com.google.common.collect.testing.HelpersTest$Anonymous1,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\testers\MapComputeIfAbsentTester.java,com.google.common.collect.testing.testers.MapComputeIfAbsentTester,class,8,45
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\OrderingTest.java,com.google.common.collect.OrderingTest$OrderingMutation$Anonymous5,anonymous,5,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\OrderingTest.java,com.google.common.collect.OrderingTest$OrderingMutation$Anonymous7,anonymous,5,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\OrderingTest.java,com.google.common.collect.OrderingTest$OrderingMutation$Anonymous8,anonymous,5,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\OrderingTest.java,com.google.common.collect.OrderingTest$OrderingMutation$Anonymous9,anonymous,3,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\io\SourceSinkFactory.java,com.google.common.io.SourceSinkFactory$ByteSourceFactory,interface,3,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ForwardingQueueTest.java,com.google.common.collect.ForwardingQueueTest,class,12,3
C:\JavaProjects\guava-master\guava-master\guava-tests\benchmark\com\google\common\base\CharMatcherBenchmark.java,com.google.common.base.CharMatcherBenchmark$CharSamples,innerclass,2,1
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\base\ToStringHelperTest.java,com.google.common.base.ToStringHelperTest,class,18,1326
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\reflect\InvokableTest.java,com.google.common.reflect.InvokableTest$1LocalWithOneParameterConstructor,innerclass,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ImmutableSortedSetTest.java,com.google.common.collect.ImmutableSortedSetTest$Interface,interface,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\math\IntMathTest.java,com.google.common.math.IntMathTest,class,11,2014
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\MutableClassToInstanceMapTest.java,com.google.common.collect.MutableClassToInstanceMapTest$Anonymous1,anonymous,2,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\TreeRangeSet.java,com.google.common.collect.TreeRangeSet$Complement,innerclass,6,10
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\cache\LocalCache.java,com.google.common.cache.LocalCache$WeightedStrongValueReference,innerclass,3,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\ServiceManager.java,com.google.common.util.concurrent.ServiceManager$Anonymous1,anonymous,1,1
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\ServiceManager.java,com.google.common.util.concurrent.ServiceManager$Anonymous2,anonymous,1,1
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\MapsTransformValuesUnmodifiableIteratorTest.java,com.google.common.collect.MapsTransformValuesUnmodifiableIteratorTest$UnmodifiableIteratorMap,innerclass,6,8
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\base\ReflectionFreeAssertThrows.java,com.google.common.base.ReflectionFreeAssertThrows,class,33,6
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\StandardTable.java,com.google.common.collect.StandardTable$ColumnKeySet,innerclass,7,15
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\AbstractServiceTest.java,com.google.common.util.concurrent.AbstractServiceTest,class,19,746
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\StandardRowSortedTable.java,com.google.common.collect.StandardRowSortedTable$RowSortedMap,innerclass,9,28
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\CombinedFuture.java,com.google.common.util.concurrent.CombinedFuture$CombinedFutureInterruptibleTask,innerclass,8,13
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\FilteredCollectionsTestUtil.java,com.google.common.collect.FilteredCollectionsTestUtil$AbstractFilteredSortedSetTest,innerclass,3,10
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\Synchronized.java,com.google.common.collect.Synchronized$SynchronizedAsMapEntries$Anonymous1$Anonymous2,anonymous,3,1
C:\JavaProjects\guava-master\guava-master\guava-gwt\src-super\com\google\common\collect\super\com\google\common\collect\AbstractSortedMultiset.java,com.google.common.collect.AbstractSortedMultiset$Anonymous1,anonymous,4,3
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\testers\NavigableMapNavigationTester.java,com.google.common.collect.testing.testers.NavigableMapNavigationTester,class,8,0
C:\JavaProjects\guava-master\guava-master\android\guava\src\com\google\common\cache\LongAddables.java,com.google.common.cache.LongAddables$Anonymous2,anonymous,2,0
C:\JavaProjects\guava-master\guava-master\android\guava\src\com\google\common\cache\LongAddables.java,com.google.common.cache.LongAddables$Anonymous1,anonymous,2,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\base\JoinerTest.java,com.google.common.base.JoinerTest$MisleadingSizeList,innerclass,3,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\ListenableFutureTester.java,com.google.common.util.concurrent.ListenableFutureTester$Anonymous1,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\ComparisonChain.java,com.google.common.collect.ComparisonChain,class,7,66
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\AbstractScheduledService.java,com.google.common.util.concurrent.AbstractScheduledService,class,14,100
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\ServiceManager.java,com.google.common.util.concurrent.ServiceManager$EmptyServiceManagerWarning,innerclass,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\io\MultiReaderTest.java,com.google.common.io.MultiReaderTest$Anonymous1$Anonymous2,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\google\TestStringSetMultimapGenerator.java,com.google.common.collect.testing.google.TestStringSetMultimapGenerator,class,7,45
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\google\SetGenerators.java,com.google.common.collect.testing.google.SetGenerators$ImmutableSortedSetHeadsetGenerator,innerclass,2,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\StandardTable.java,com.google.common.collect.StandardTable$RowMap$EntrySet,innerclass,9,6
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\net\MediaType.java,com.google.common.net.MediaType,class,14,28
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\reflect\TypeParameterTest.java,com.google.common.reflect.TypeParameterTest$Anonymous2,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\reflect\TypeParameterTest.java,com.google.common.reflect.TypeParameterTest$Anonymous3,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\reflect\TypeParameterTest.java,com.google.common.reflect.TypeParameterTest$Anonymous4,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\hash\LittleEndianByteArray.java,com.google.common.hash.LittleEndianByteArray$VarHandleLittleEndianBytesMaker,enum,2,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\reflect\TypeParameterTest.java,com.google.common.reflect.TypeParameterTest$Anonymous5,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\primitives\ByteArrayAsListTest.java,com.google.common.primitives.ByteArrayAsListTest$BytesAsListMiddleSubListGenerator,innerclass,2,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\reflect\TypeParameterTest.java,com.google.common.reflect.TypeParameterTest$Anonymous1,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\android\guava\src\com\google\common\collect\ObjectCountLinkedHashMap.java,com.google.common.collect.ObjectCountLinkedHashMap,class,9,89
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\google\MultimapTestSuiteBuilder.java,com.google.common.collect.testing.google.MultimapTestSuiteBuilder$MultimapAsMapGetGenerator,innerclass,10,1
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\BenchmarkHelpers.java,com.google.common.collect.BenchmarkHelpers$ListMultimapImpl$Anonymous9,anonymous,4,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\NewCustomTableTest.java,com.google.common.collect.NewCustomTableTest,class,7,3
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\ServiceManagerTest.java,com.google.common.util.concurrent.ServiceManagerTest$RecordingListener,innerclass,2,3
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\testing\ArbitraryInstances.java,com.google.common.testing.ArbitraryInstances$NullByteSink,innerclass,2,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\io\TempFileCreator.java,com.google.common.io.TempFileCreator$ThrowingCreator,innerclass,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ImmutableSortedMapHeadMapInclusiveMapInterfaceTest.java,com.google.common.collect.ImmutableSortedMapHeadMapInclusiveMapInterfaceTest,class,3,3
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\hash\Hashing.java,com.google.common.hash.Hashing$Sha512Holder,innerclass,2,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\AbstractImmutableSetTest.java,com.google.common.collect.AbstractImmutableSetTest$MutatedOnQueryList,innerclass,3,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\AbstractIteratorTest.java,com.google.common.collect.AbstractIteratorTest,class,10,36
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\TreeBasedTable.java,com.google.common.collect.TreeBasedTable$Anonymous1,anonymous,3,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\io\BaseEncoding.java,com.google.common.io.BaseEncoding$Alphabet,innerclass,7,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\testers\ReflectionFreeAssertThrows.java,com.google.common.collect.testing.testers.ReflectionFreeAssertThrows$ThrowingSupplier,interface,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\primitives\DoublesTest.java,com.google.common.primitives.DoublesTest,class,15,1580
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\AbstractFutureState.java,com.google.common.util.concurrent.AbstractFutureState$UnsafeAtomicHelper,innerclass,6,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\CollectCollectors.java,com.google.common.collect.CollectCollectors$EnumSetAccumulator,innerclass,6,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ImmutableEnumMapTest.java,com.google.common.collect.ImmutableEnumMapTest,class,16,36
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\FuturesTest.java,com.google.common.util.concurrent.FuturesTest$SingleCallListener,innerclass,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\base\BenchmarkHelpers.java,com.google.common.base.BenchmarkHelpers,class,1,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\base\VerifyException.java,com.google.common.base.VerifyException,class,2,6
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\ConcurrentHashMultiset.java,com.google.common.collect.ConcurrentHashMultiset$EntrySet,innerclass,9,6
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\graph\ImmutableNetworkTest.java,com.google.common.graph.ImmutableNetworkTest,class,8,36
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\primitives\Bytes.java,com.google.common.primitives.Bytes$ByteArrayAsList,innerclass,6,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\io\ByteSourceTest.java,com.google.common.io.ByteSourceTest$AppendableByteSource$In,innerclass,1,1
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\google\MultisetTestSuiteBuilder.java,com.google.common.collect.testing.google.MultisetTestSuiteBuilder$NoRecurse,enum,1,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\testing\anotherpackage\ForwardingWrapperTesterTest.java,com.google.common.testing.anotherpackage.ForwardingWrapperTesterTest$FailsToForwardReturnValue,innerclass,1,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\testing\NullPointerTesterTest.java,com.google.common.testing.NullPointerTesterTest$SubclassThatFailsToThrowForStatic,innerclass,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ImmutableSortedMapSubMapMapInterfaceTest.java,com.google.common.collect.ImmutableSortedMapSubMapMapInterfaceTest,class,3,3
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\ImmutableSet.java,com.google.common.collect.ImmutableSet$RegularSetBuilderImpl,innerclass,9,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\CompactHashSetTest.java,com.google.common.collect.CompactHashSetTest$Anonymous3,anonymous,1,0
C:\JavaProjects\guava-master\guava-master\android\guava\src\com\google\common\collect\RegularImmutableMap.java,com.google.common.collect.RegularImmutableMap$KeysOrValuesAsList,innerclass,3,4
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\CompactHashSetTest.java,com.google.common.collect.CompactHashSetTest$Anonymous2,anonymous,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\CompactHashSetTest.java,com.google.common.collect.CompactHashSetTest$Anonymous1,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\google\MultimapToStringTester.java,com.google.common.collect.testing.google.MultimapToStringTester,class,10,10
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\EvictingQueueTest.java,com.google.common.collect.EvictingQueueTest,class,8,55
C:\JavaProjects\guava-master\guava-master\guava-tests\benchmark\com\google\common\collect\StreamsBenchmark.java,com.google.common.collect.StreamsBenchmark$Operation$Anonymous2,anonymous,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\benchmark\com\google\common\collect\StreamsBenchmark.java,com.google.common.collect.StreamsBenchmark$Operation$Anonymous1,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\benchmark\com\google\common\collect\StreamsBenchmark.java,com.google.common.collect.StreamsBenchmark$Operation$Anonymous4,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\benchmark\com\google\common\collect\StreamsBenchmark.java,com.google.common.collect.StreamsBenchmark$Operation$Anonymous3,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\google\MultisetRemoveTester.java,com.google.common.collect.testing.google.MultisetRemoveTester,class,13,120
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\AbstractIdleServiceTest.java,com.google.common.util.concurrent.AbstractIdleServiceTest$Anonymous3,anonymous,1,1
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\AbstractIdleServiceTest.java,com.google.common.util.concurrent.AbstractIdleServiceTest$Anonymous2,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\HashBasedTable.java,com.google.common.collect.HashBasedTable,class,14,6
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\AbstractIdleServiceTest.java,com.google.common.util.concurrent.AbstractIdleServiceTest$Anonymous1,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ImmutableListCopyOfConcurrentlyModifiedInputTest.java,com.google.common.collect.ImmutableListCopyOfConcurrentlyModifiedInputTest$WrapWithIterable,enum,0,0
C:\JavaProjects\guava-master\guava-master\guava-gwt\src-super\com\google\common\util\concurrent\super\com\google\common\util\concurrent\ListenableFuture.java,com.google.common.util.concurrent.Promise$PromiseExecutorCallbackFn$RejectCallbackFn,interface,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\hash\AbstractStreamingHasherTest.java,com.google.common.hash.AbstractStreamingHasherTest$Sink,innerclass,4,0
C:\JavaProjects\guava-master\guava-master\guava-gwt\src-super\com\google\common\collect\super\com\google\common\collect\DescendingMultiset.java,com.google.common.collect.DescendingMultiset$Anonymous1,anonymous,4,3
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\testing\TearDownStackTest.java,com.google.common.testing.TearDownStackTest,class,9,13
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\ForwardingNavigableSet.java,com.google.common.collect.ForwardingNavigableSet,class,9,300
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\AbstractFutureBenchmarks.java,com.google.common.util.concurrent.AbstractFutureBenchmarks$NewAbstractFutureFacade,innerclass,4,1
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\util\concurrent\OverflowAvoidingLockSupport.java,com.google.common.util.concurrent.OverflowAvoidingLockSupport,class,3,1
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\ForwardingNavigableMapTest.java,com.google.common.collect.ForwardingNavigableMapTest$StandardImplForwardingNavigableMap,innerclass,10,526
C:\JavaProjects\guava-master\guava-master\guava-gwt\src-super\com\google\common\collect\super\com\google\common\collect\ForwardingImmutableSet.java,com.google.common.collect.ForwardingImmutableSet,class,5,0
C:\JavaProjects\guava-master\guava-master\guava-tests\benchmark\com\google\common\math\LongMathBenchmark.java,com.google.common.math.LongMathBenchmark,class,5,0
C:\JavaProjects\guava-master\guava-master\android\guava\src\com\google\common\cache\Striped64.java,com.google.common.cache.Striped64$Anonymous1,anonymous,1,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\testing\NullPointerTester.java,com.google.common.testing.NullPointerTester$Visibility$Anonymous1,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\testing\NullPointerTester.java,com.google.common.testing.NullPointerTester$Visibility$Anonymous2,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\ReflectionFreeAssertThrows.java,com.google.common.util.concurrent.ReflectionFreeAssertThrows,class,35,6
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\Multisets.java,com.google.common.collect.Multisets$DecreasingCount,innerclass,2,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\testing\NullPointerTester.java,com.google.common.testing.NullPointerTester$Visibility$Anonymous3,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\AbstractIdleServiceTest.java,com.google.common.util.concurrent.AbstractIdleServiceTest$Anonymous6,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\util\concurrent\AbstractIdleServiceTest.java,com.google.common.util.concurrent.AbstractIdleServiceTest$Anonymous5,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\base\CharMatcher.java,com.google.common.base.CharMatcher$Invisible,innerclass,3,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\reflect\TypeTokenSubtypeTest.java,com.google.common.reflect.TypeTokenSubtypeTest$Mall$Retailer,innerclass,3,0
C:\JavaProjects\guava-master\guava-master\guava-tests\benchmark\com\google\common\collect\StreamsBenchmark.java,com.google.common.collect.StreamsBenchmark$Operation$Anonymous5,anonymous,0,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\testers\AbstractSetTester.java,com.google.common.collect.testing.testers.AbstractSetTester,class,4,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\primitives\ImmutableDoubleArrayTest.java,com.google.common.primitives.ImmutableDoubleArrayTest$SampleDoubles,innerclass,4,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\escape\Escapers.java,com.google.common.escape.Escapers$Builder$Anonymous2,anonymous,2,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\AbstractImmutableSetTest.java,com.google.common.collect.AbstractImmutableSetTest$Anonymous1,anonymous,1,0
C:\JavaProjects\guava-master\guava-master\guava-tests\test\com\google\common\collect\AbstractImmutableSetTest.java,com.google.common.collect.AbstractImmutableSetTest$Anonymous2,anonymous,1,0
C:\JavaProjects\guava-master\guava-master\guava-testlib\test\com\google\common\testing\ClassSanityTesterTest.java,com.google.common.testing.ClassSanityTesterTest$Wrapper,innerclass,2,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\base\Strings.java,com.google.common.base.Strings,class,9,66
C:\JavaProjects\guava-master\guava-master\guava-testlib\src\com\google\common\collect\testing\testers\ListCreationTester.java,com.google.common.collect.testing.testers.ListCreationTester,class,6,0
C:\JavaProjects\guava-master\guava-master\guava\src\com\google\common\collect\DiscreteDomain.java,com.google.common.collect.DiscreteDomain,class,9,53
