file,class,type,cbo,lcom
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\hyphenation\Hyphen.java,org.openpdf.text.pdf.hyphenation.Hyphen,class,0,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\PdfCopy.java,org.openpdf.text.pdf.PdfCopy$StampContent,innerclass,4,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-html\src\main\java\org\openpdf\render\InlineLayoutBox.java,org.openpdf.render.InlineLayoutBox,class,28,2118
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\exceptions\IllegalPdfSyntaxException.java,org.openpdf.text.exceptions.IllegalPdfSyntaxException,class,0,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\interfaces\PdfAnnotations.java,org.openpdf.text.pdf.interfaces.PdfAnnotations,interface,3,6
C:\JavaProjects\OpenPDF-master\OpenPDF-master\pdf-toolbox\src\test\java\org\openpdf\examples\objects\chunk\Generic.java,org.openpdf.examples.objects.chunk.Generic,class,8,1
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\PdfOCG.java,org.openpdf.text.pdf.PdfOCG,interface,2,1
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-html\src\main\java\org\openpdf\css\parser\property\PrimitivePropertyBuilders.java,org.openpdf.css.parser.property.PrimitivePropertyBuilders$MaxWidth,innerclass,1,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\HyphenationAuto.java,org.openpdf.text.pdf.HyphenationAuto,class,5,2
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-html\src\main\java\org\openpdf\css\parser\property\PrimitivePropertyBuilders.java,org.openpdf.css.parser.property.PrimitivePropertyBuilders$CaptionSide,innerclass,2,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\pdf-toolbox\src\test\java\org\openpdf\examples\objects\images\AnnotatedImage.java,org.openpdf.examples.objects.images.AnnotatedImage,class,3,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-html\src\main\java\org\openpdf\layout\LineBreakContext.java,org.openpdf.layout.LineBreakContext,class,2,161
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\pdf\FontDetails.java,org.openpdf.text.pdf.FontDetails,class,17,58
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\test\java\org\openpdf\text\pdf\TableRowSpanEvenSplitTest.java,org.openpdf.text.pdf.TableRowSpanEvenSplitTest,class,8,21
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\Jpeg2000.java,org.openpdf.text.Jpeg2000,class,6,17
C:\JavaProjects\OpenPDF-master\OpenPDF-master\pdf-toolbox\src\main\java\org\openpdf\toolbox\plugins\watermarker\Writer.java,org.openpdf.toolbox.plugins.watermarker.Writer,class,7,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\pdf-toolbox\src\test\java\org\openpdf\examples\general\copystamp\ConcatenateForms.java,org.openpdf.examples.general.copystamp.ConcatenateForms,class,2,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-html\src\main\java\org\openpdf\css\parser\property\PrimitivePropertyBuilders.java,org.openpdf.css.parser.property.PrimitivePropertyBuilders$WordSpacing,innerclass,1,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-core\src\main\java\org\openpdf\text\xml\XMLUtil.java,org.openpdf.text.xml.XMLUtil,class,1,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\pdf-toolbox\src\main\java\org\openpdf\toolbox\arguments\IntegerArgument.java,org.openpdf.toolbox.arguments.IntegerArgument,class,3,3
C:\JavaProjects\OpenPDF-master\OpenPDF-master\pdf-toolbox\src\test\java\org\openpdf\examples\fonts\styles\WidthHeight.java,org.openpdf.examples.fonts.styles.WidthHeight,class,4,0
C:\JavaProjects\OpenPDF-master\OpenPDF-master\openpdf-html\src\main\java\org\openpdf\css\newmatch\Condition.java,org.openpdf.css.newmatch.Condition$NthChildCondition,innerclass,6,0
