file,class,type,cbo,lcom
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-spring-data\redisson-spring-data-40\src\main\java\org\redisson\spring\data\connection\ObjectListReplayDecoder2.java,ObjectListReplayDecoder2,class,5,4
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\command\CommandAsyncExecutor.java,org.redisson.command.CommandAsyncExecutor$SyncMode,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\test\java\org\redisson\spring\cache\RedissonSpringCacheTest.java,org.redisson.spring.cache.RedissonSpringCacheTest$JsonConfigApplication,innerclass,9,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\config\BaseMasterSlaveServersConfig.java,org.redisson.config.BaseMasterSlaveServersConfig,class,9,376
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\RedissonReference.java,org.redisson.RedissonReference,class,7,8
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\api\stream\StreamTrimStrategyArgs.java,org.redisson.api.stream.StreamTrimStrategyArgs,interface,3,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-spring-data\redisson-spring-data-34\src\test\java\org\redisson\RedisRunner.java,org.redisson.RedisRunner$LOGLEVEL_OPTIONS,enum,0,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\RedissonScoredSortedSet.java,org.redisson.RedissonScoredSortedSet$Anonymous2,anonymous,3,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\RedissonScoredSortedSet.java,org.redisson.RedissonScoredSortedSet$Anonymous3,anonymous,4,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\RedissonScoredSortedSet.java,org.redisson.RedissonScoredSortedSet$Anonymous1,anonymous,3,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-spring-data\redisson-spring-data-40\src\main\java\org\redisson\spring\data\connection\RedissonReactiveRedisConnection.java,RedissonReactiveRedisConnection,class,30,120
